Language	Split	Size	Replacement	Model	Score
zul	20	4000	with	Morfessor	54.878
zul	20	4000	with	0-CRF	70.96
zul	20	4000	with	1-CRF	80.916
zul	20	4000	with	2-CRF	81.036
zul	20	4000	with	3-CRF	81.142
zul	20	4000	with	4-CRF	81.256
zul	20	4000	with	Seq2seq	83.88
zul	21	4000	with	Morfessor	55.623999999999995
zul	21	4000	with	0-CRF	71.564
zul	21	4000	with	1-CRF	80.718
zul	21	4000	with	2-CRF	80.75
zul	21	4000	with	3-CRF	80.97
zul	21	4000	with	4-CRF	81.132
zul	21	4000	with	Seq2seq	82.702
zul	22	4000	with	Morfessor	56.228
zul	22	4000	with	0-CRF	70.98
zul	22	4000	with	1-CRF	81.07
zul	22	4000	with	2-CRF	81.2
zul	22	4000	with	3-CRF	81.322
zul	22	4000	with	4-CRF	81.328
zul	22	4000	with	Seq2seq	83.48400000000001
zul	23	4000	with	Morfessor	55.734
zul	23	4000	with	0-CRF	70.986
zul	23	4000	with	2-CRF	81.23
zul	23	4000	with	3-CRF	81.278
zul	23	4000	with	1-CRF	81.324
zul	23	4000	with	4-CRF	81.554
zul	23	4000	with	Seq2seq	83.336
zul	24	4000	with	Morfessor	55.946
zul	24	4000	with	0-CRF	70.986
zul	24	4000	with	2-CRF	81.152
zul	24	4000	with	1-CRF	81.176
zul	24	4000	with	3-CRF	81.26599999999999
zul	24	4000	with	4-CRF	81.634
zul	24	4000	with	Seq2seq	83.67399999999999
zul	25	4000	with	Morfessor	55.252
zul	25	4000	with	0-CRF	70.968
zul	25	4000	with	2-CRF	80.06
zul	25	4000	with	1-CRF	80.912
zul	25	4000	with	3-CRF	81.236
zul	25	4000	with	4-CRF	81.376
zul	25	4000	with	Seq2seq	82.768
zul	26	4000	with	Morfessor	55.564
zul	26	4000	with	0-CRF	71.51
zul	26	4000	with	3-CRF	81.086
zul	26	4000	with	1-CRF	81.248
zul	26	4000	with	2-CRF	81.288
zul	26	4000	with	4-CRF	81.422
zul	26	4000	with	Seq2seq	83.556
zul	27	4000	with	Morfessor	56.19
zul	27	4000	with	0-CRF	71.89
zul	27	4000	with	1-CRF	81.1
zul	27	4000	with	2-CRF	81.21
zul	27	4000	with	3-CRF	81.432
zul	27	4000	with	4-CRF	81.642
zul	27	4000	with	Seq2seq	83.068
zul	28	4000	with	Morfessor	56.004
zul	28	4000	with	0-CRF	71.83
zul	28	4000	with	2-CRF	81.47
zul	28	4000	with	1-CRF	81.6
zul	28	4000	with	3-CRF	81.682
zul	28	4000	with	4-CRF	82.078
zul	28	4000	with	Seq2seq	83.61
zul	29	4000	with	Morfessor	55.69
zul	29	4000	with	0-CRF	71.148
zul	29	4000	with	1-CRF	80.592
zul	29	4000	with	3-CRF	80.7
zul	29	4000	with	2-CRF	80.71600000000001
zul	29	4000	with	4-CRF	80.884
zul	29	4000	with	Seq2seq	83.86
zul	30	4000	with	Morfessor	55.654
zul	30	4000	with	0-CRF	71.216
zul	30	4000	with	2-CRF	80.55799999999999
zul	30	4000	with	1-CRF	80.598
zul	30	4000	with	3-CRF	80.634
zul	30	4000	with	4-CRF	80.988
zul	30	4000	with	Seq2seq	82.73
zul	31	4000	with	Morfessor	56.602
zul	31	4000	with	0-CRF	71.958
zul	31	4000	with	1-CRF	81.332
zul	31	4000	with	2-CRF	81.642
zul	31	4000	with	3-CRF	81.714
zul	31	4000	with	4-CRF	81.77199999999999
zul	31	4000	with	Seq2seq	84.178
zul	32	4000	with	Morfessor	56.952
zul	32	4000	with	0-CRF	71.39999999999999
zul	32	4000	with	1-CRF	80.66799999999999
zul	32	4000	with	2-CRF	80.69200000000001
zul	32	4000	with	3-CRF	81.034
zul	32	4000	with	4-CRF	81.31
zul	32	4000	with	Seq2seq	83.422
zul	33	4000	with	Morfessor	56.234
zul	33	4000	with	0-CRF	71.678
zul	33	4000	with	1-CRF	80.95400000000001
zul	33	4000	with	2-CRF	81.152
zul	33	4000	with	3-CRF	81.55199999999999
zul	33	4000	with	4-CRF	81.69
zul	33	4000	with	Seq2seq	83.87
zul	34	4000	with	Morfessor	57.022
zul	34	4000	with	0-CRF	70.286
zul	34	4000	with	3-CRF	80.72200000000001
zul	34	4000	with	1-CRF	80.78
zul	34	4000	with	2-CRF	80.838
zul	34	4000	with	4-CRF	80.99
zul	34	4000	with	Seq2seq	82.176
zul	35	4000	with	Morfessor	56.089999999999996
zul	35	4000	with	0-CRF	70.616
zul	35	4000	with	2-CRF	80.85
zul	35	4000	with	1-CRF	80.874
zul	35	4000	with	3-CRF	81.15
zul	35	4000	with	4-CRF	81.512
zul	35	4000	with	Seq2seq	83.106
zul	36	4000	with	Morfessor	55.160000000000004
zul	36	4000	with	0-CRF	71.358
zul	36	4000	with	1-CRF	81.382
zul	36	4000	with	2-CRF	81.53999999999999
zul	36	4000	with	3-CRF	81.572
zul	36	4000	with	4-CRF	81.758
zul	36	4000	with	Seq2seq	83.318
zul	37	4000	with	Morfessor	56.538000000000004
zul	37	4000	with	0-CRF	71.78
zul	37	4000	with	2-CRF	81.362
zul	37	4000	with	3-CRF	81.388
zul	37	4000	with	1-CRF	81.518
zul	37	4000	with	4-CRF	81.526
zul	37	4000	with	Seq2seq	83.558
zul	38	4000	with	Morfessor	56.368
zul	38	4000	with	0-CRF	71.22
zul	38	4000	with	1-CRF	81.05799999999999
zul	38	4000	with	2-CRF	81.164
zul	38	4000	with	3-CRF	81.574
zul	38	4000	with	4-CRF	81.668
zul	38	4000	with	Seq2seq	84.036
zul	39	4000	with	Morfessor	56.982
zul	39	4000	with	0-CRF	71.486
zul	39	4000	with	1-CRF	80.306
zul	39	4000	with	3-CRF	80.428
zul	39	4000	with	2-CRF	80.5
zul	39	4000	with	4-CRF	80.648
zul	39	4000	with	Seq2seq	83.66199999999999
zul	40	4000	with	Morfessor	56.52
zul	40	4000	with	0-CRF	71.34
zul	40	4000	with	1-CRF	80.642
zul	40	4000	with	2-CRF	80.774
zul	40	4000	with	3-CRF	81.034
zul	40	4000	with	4-CRF	81.388
zul	40	4000	with	Seq2seq	83.28399999999999
zul	41	4000	with	Morfessor	56.262
zul	41	4000	with	0-CRF	71.852
zul	41	4000	with	1-CRF	80.92
zul	41	4000	with	3-CRF	81.176
zul	41	4000	with	2-CRF	81.18
zul	41	4000	with	4-CRF	81.446
zul	41	4000	with	Seq2seq	83.512
zul	42	4000	with	Morfessor	56.308
zul	42	4000	with	0-CRF	72.074
zul	42	4000	with	1-CRF	81.42
zul	42	4000	with	2-CRF	81.686
zul	42	4000	with	3-CRF	81.85
zul	42	4000	with	4-CRF	82.088
zul	42	4000	with	Seq2seq	83.878
zul	43	4000	with	Morfessor	56.686
zul	43	4000	with	0-CRF	71.39
zul	43	4000	with	1-CRF	81.718
zul	43	4000	with	3-CRF	81.956
zul	43	4000	with	2-CRF	82.008
zul	43	4000	with	4-CRF	82.326
zul	43	4000	with	Seq2seq	83.312
zul	44	4000	with	Morfessor	56.048
zul	44	4000	with	0-CRF	71.404
zul	44	4000	with	2-CRF	81.152
zul	44	4000	with	1-CRF	81.18599999999999
zul	44	4000	with	3-CRF	81.386
zul	44	4000	with	4-CRF	81.808
zul	44	4000	with	Seq2seq	83.234
zul	45	4000	with	Morfessor	56.41
zul	45	4000	with	0-CRF	71.388
zul	45	4000	with	1-CRF	81.208
zul	45	4000	with	2-CRF	81.24
zul	45	4000	with	3-CRF	81.446
zul	45	4000	with	4-CRF	81.642
zul	45	4000	with	Seq2seq	83.956
zul	46	4000	with	Morfessor	56.096000000000004
zul	46	4000	with	0-CRF	70.98
zul	46	4000	with	1-CRF	80.766
zul	46	4000	with	3-CRF	80.948
zul	46	4000	with	2-CRF	80.956
zul	46	4000	with	4-CRF	81.328
zul	46	4000	with	Seq2seq	83.82600000000001
zul	47	4000	with	Morfessor	55.467999999999996
zul	47	4000	with	0-CRF	71.784
zul	47	4000	with	1-CRF	81.28
zul	47	4000	with	2-CRF	81.344
zul	47	4000	with	3-CRF	81.39
zul	47	4000	with	4-CRF	81.754
zul	47	4000	with	Seq2seq	83.524
zul	48	4000	with	Morfessor	54.888
zul	48	4000	with	0-CRF	70.366
zul	48	4000	with	4-CRF	80.38
zul	48	4000	with	1-CRF	80.58200000000001
zul	48	4000	with	2-CRF	80.706
zul	48	4000	with	3-CRF	80.898
zul	48	4000	with	Seq2seq	83.322
zul	49	4000	with	Morfessor	56.156
zul	49	4000	with	0-CRF	71.252
zul	49	4000	with	1-CRF	81.27
zul	49	4000	with	2-CRF	81.542
zul	49	4000	with	3-CRF	81.582
zul	49	4000	with	4-CRF	81.614
zul	49	4000	with	Seq2seq	83.748
zul	50	4000	with	Morfessor	55.418
zul	50	4000	with	0-CRF	70.824
zul	50	4000	with	1-CRF	81.406
zul	50	4000	with	2-CRF	81.652
zul	50	4000	with	3-CRF	81.678
zul	50	4000	with	4-CRF	81.822
zul	50	4000	with	Seq2seq	83.54599999999999
zul	1	4000	without	Morfessor	55.83
zul	1	4000	without	0-CRF	70.33
zul	1	4000	without	1-CRF	79.568
zul	1	4000	without	2-CRF	79.658
zul	1	4000	without	3-CRF	79.718
zul	1	4000	without	4-CRF	79.834
zul	1	4000	without	Seq2seq	80.588
zul	2	4000	without	Morfessor	55.916
zul	2	4000	without	0-CRF	69.826
zul	2	4000	without	1-CRF	79.688
zul	2	4000	without	3-CRF	79.932
zul	2	4000	without	2-CRF	80.01400000000001
zul	2	4000	without	4-CRF	80.136
zul	2	4000	without	Seq2seq	80.91
zul	3	4000	without	Morfessor	53.79
zul	3	4000	without	0-CRF	69.49
zul	3	4000	without	1-CRF	78.77799999999999
zul	3	4000	without	2-CRF	79.016
zul	3	4000	without	3-CRF	79.17
zul	3	4000	without	4-CRF	79.372
zul	3	4000	without	Seq2seq	80.71
zul	4	4000	without	Morfessor	55.754
zul	4	4000	without	0-CRF	69.382
zul	4	4000	without	2-CRF	78.904
zul	4	4000	without	1-CRF	78.966
zul	4	4000	without	3-CRF	79.136
zul	4	4000	without	4-CRF	79.544
zul	4	4000	without	Seq2seq	80.894
zul	5	4000	without	Morfessor	54.306
zul	5	4000	without	0-CRF	70.198
zul	5	4000	without	1-CRF	80.012
zul	5	4000	without	2-CRF	80.108
zul	5	4000	without	3-CRF	80.246
zul	5	4000	without	4-CRF	80.38799999999999
zul	5	4000	without	Seq2seq	80.728
zul	6	4000	without	Morfessor	55.688
zul	6	4000	without	0-CRF	69.946
zul	6	4000	without	1-CRF	78.97
zul	6	4000	without	2-CRF	79.134
zul	6	4000	without	3-CRF	79.304
zul	6	4000	without	4-CRF	79.368
zul	6	4000	without	Seq2seq	81.464
zul	7	4000	without	Morfessor	54.980000000000004
zul	7	4000	without	0-CRF	69.834
zul	7	4000	without	1-CRF	79.19
zul	7	4000	without	2-CRF	79.194
zul	7	4000	without	3-CRF	79.286
zul	7	4000	without	4-CRF	79.54
zul	7	4000	without	Seq2seq	80.404
zul	8	4000	without	Morfessor	55.232
zul	8	4000	without	0-CRF	69.342
zul	8	4000	without	1-CRF	79.236
zul	8	4000	without	2-CRF	79.422
zul	8	4000	without	3-CRF	79.44200000000001
zul	8	4000	without	4-CRF	79.728
zul	8	4000	without	Seq2seq	80.458
zul	9	4000	without	Morfessor	55.896
zul	9	4000	without	0-CRF	70.44200000000001
zul	9	4000	without	1-CRF	79.378
zul	9	4000	without	3-CRF	79.498
zul	9	4000	without	2-CRF	79.608
zul	9	4000	without	4-CRF	79.64200000000001
zul	9	4000	without	Seq2seq	80.258
zul	10	4000	without	Morfessor	55.664
zul	10	4000	without	0-CRF	70.098
zul	10	4000	without	1-CRF	80.17399999999999
zul	10	4000	without	2-CRF	80.332
zul	10	4000	without	3-CRF	80.396
zul	10	4000	without	4-CRF	80.46
zul	10	4000	without	Seq2seq	81.436
zul	11	4000	without	Morfessor	54.97
zul	11	4000	without	0-CRF	69.752
zul	11	4000	without	2-CRF	78.852
zul	11	4000	without	1-CRF	78.92999999999999
zul	11	4000	without	3-CRF	79.012
zul	11	4000	without	4-CRF	79.352
zul	11	4000	without	Seq2seq	80.484
zul	12	4000	without	Morfessor	55.546
zul	12	4000	without	0-CRF	69.886
zul	12	4000	without	3-CRF	79.95
zul	12	4000	without	1-CRF	79.976
zul	12	4000	without	2-CRF	80.008
zul	12	4000	without	4-CRF	80.262
zul	12	4000	without	Seq2seq	82.06400000000001
zul	13	4000	without	Morfessor	55.764
zul	13	4000	without	0-CRF	69.44
zul	13	4000	without	1-CRF	79.038
zul	13	4000	without	2-CRF	79.174
zul	13	4000	without	3-CRF	79.21
zul	13	4000	without	4-CRF	79.504
zul	13	4000	without	Seq2seq	80.82
zul	14	4000	without	Morfessor	54.452
zul	14	4000	without	0-CRF	69.492
zul	14	4000	without	1-CRF	78.65599999999999
zul	14	4000	without	3-CRF	78.97
zul	14	4000	without	2-CRF	78.992
zul	14	4000	without	4-CRF	79.15
zul	14	4000	without	Seq2seq	80.952
zul	15	4000	without	Morfessor	53.559999999999995
zul	15	4000	without	0-CRF	69.482
zul	15	4000	without	1-CRF	79.28999999999999
zul	15	4000	without	2-CRF	79.35
zul	15	4000	without	3-CRF	79.394
zul	15	4000	without	4-CRF	79.722
zul	15	4000	without	Seq2seq	80.834
zul	16	4000	without	Morfessor	56.774
zul	16	4000	without	0-CRF	70.74000000000001
zul	16	4000	without	1-CRF	79.97
zul	16	4000	without	3-CRF	80.016
zul	16	4000	without	2-CRF	80.064
zul	16	4000	without	4-CRF	80.104
zul	16	4000	without	Seq2seq	81.68
zul	17	4000	without	Morfessor	56.17
zul	17	4000	without	0-CRF	69.746
zul	17	4000	without	1-CRF	79.594
zul	17	4000	without	2-CRF	79.732
zul	17	4000	without	3-CRF	79.862
zul	17	4000	without	4-CRF	80.114
zul	17	4000	without	Seq2seq	82.15
zul	18	4000	without	Morfessor	55.988
zul	18	4000	without	0-CRF	70.62
zul	18	4000	without	3-CRF	80.27
zul	18	4000	without	2-CRF	80.296
zul	18	4000	without	4-CRF	80.376
zul	18	4000	without	1-CRF	80.45
zul	18	4000	without	Seq2seq	82.168
zul	19	4000	without	Morfessor	55.908
zul	19	4000	without	0-CRF	69.36
zul	19	4000	without	1-CRF	79.438
zul	19	4000	without	3-CRF	79.458
zul	19	4000	without	2-CRF	79.556
zul	19	4000	without	4-CRF	79.83800000000001
zul	19	4000	without	Seq2seq	80.25
zul	20	4000	without	Morfessor	54.934
zul	20	4000	without	0-CRF	70.316
zul	20	4000	without	2-CRF	79.648
zul	20	4000	without	1-CRF	79.752
zul	20	4000	without	3-CRF	79.896
zul	20	4000	without	4-CRF	80.22200000000001
zul	20	4000	without	Seq2seq	81.496
zul	21	4000	without	Morfessor	56.176
zul	21	4000	without	0-CRF	69.794
zul	21	4000	without	1-CRF	79.07600000000001
zul	21	4000	without	2-CRF	79.318
zul	21	4000	without	3-CRF	79.602
zul	21	4000	without	4-CRF	79.81
zul	21	4000	without	Seq2seq	81.242
zul	22	4000	without	Morfessor	55.932
zul	22	4000	without	0-CRF	70.122
zul	22	4000	without	1-CRF	79.912
zul	22	4000	without	2-CRF	79.966
zul	22	4000	without	3-CRF	80.148
zul	22	4000	without	4-CRF	80.376
zul	22	4000	without	Seq2seq	81.892
zul	23	4000	without	Morfessor	54.12
zul	23	4000	without	0-CRF	69.79
zul	23	4000	without	1-CRF	79.478
zul	23	4000	without	2-CRF	79.598
zul	23	4000	without	3-CRF	79.698
zul	23	4000	without	4-CRF	79.926
zul	23	4000	without	Seq2seq	80.908
zul	24	4000	without	Morfessor	55.204
zul	24	4000	without	0-CRF	69.522
zul	24	4000	without	3-CRF	79.374
zul	24	4000	without	2-CRF	79.398
zul	24	4000	without	1-CRF	79.422
zul	24	4000	without	4-CRF	79.756
zul	24	4000	without	Seq2seq	81.158
zul	25	4000	without	Morfessor	55.153999999999996
zul	25	4000	without	0-CRF	69.616
zul	25	4000	without	2-CRF	79.24600000000001
zul	25	4000	without	1-CRF	79.388
zul	25	4000	without	3-CRF	79.56400000000001
zul	25	4000	without	4-CRF	79.76599999999999
zul	25	4000	without	Seq2seq	80.94200000000001
zul	26	4000	without	Morfessor	55.342
zul	26	4000	without	0-CRF	69.968
zul	26	4000	without	2-CRF	79.418
zul	26	4000	without	1-CRF	79.472
zul	26	4000	without	3-CRF	79.582
zul	26	4000	without	4-CRF	79.736
zul	26	4000	without	Seq2seq	81.002
zul	27	4000	without	Morfessor	55.5
zul	27	4000	without	0-CRF	71.024
zul	27	4000	without	3-CRF	80.278
zul	27	4000	without	2-CRF	80.3
zul	27	4000	without	1-CRF	80.464
zul	27	4000	without	4-CRF	80.66799999999999
zul	27	4000	without	Seq2seq	81.108
zul	28	4000	without	Morfessor	55.484
zul	28	4000	without	0-CRF	69.986
zul	28	4000	without	1-CRF	79.752
zul	28	4000	without	2-CRF	79.832
zul	28	4000	without	3-CRF	79.906
zul	28	4000	without	4-CRF	80.148
zul	28	4000	without	Seq2seq	81.184
zul	29	4000	without	Morfessor	55.722
zul	29	4000	without	0-CRF	69.974
zul	29	4000	without	3-CRF	79.888
zul	29	4000	without	1-CRF	80.092
zul	29	4000	without	2-CRF	80.114
zul	29	4000	without	4-CRF	80.17999999999999
zul	29	4000	without	Seq2seq	81.016
zul	30	4000	without	Morfessor	55.074
zul	30	4000	without	0-CRF	68.974
zul	30	4000	without	2-CRF	79.714
zul	30	4000	without	1-CRF	79.726
zul	30	4000	without	3-CRF	79.94800000000001
zul	30	4000	without	4-CRF	80.014
zul	30	4000	without	Seq2seq	80.908
zul	31	4000	without	Morfessor	54.824
zul	31	4000	without	0-CRF	69.454
zul	31	4000	without	3-CRF	79.514
zul	31	4000	without	1-CRF	79.526
zul	31	4000	without	2-CRF	79.58
zul	31	4000	without	4-CRF	79.684
zul	31	4000	without	Seq2seq	81.354
zul	32	4000	without	Morfessor	54.784
zul	32	4000	without	0-CRF	69.33
zul	32	4000	without	1-CRF	78.822
zul	32	4000	without	2-CRF	78.964
zul	32	4000	without	3-CRF	79.014
zul	32	4000	without	4-CRF	79.17999999999999
zul	32	4000	without	Seq2seq	80.346
zul	33	4000	without	Morfessor	55.596000000000004
zul	33	4000	without	0-CRF	69.946
zul	33	4000	without	1-CRF	79.724
zul	33	4000	without	2-CRF	79.806
zul	33	4000	without	3-CRF	79.91199999999999
zul	33	4000	without	4-CRF	80.218
zul	33	4000	without	Seq2seq	81.522
zul	34	4000	without	Morfessor	55.046
zul	34	4000	without	0-CRF	69.83
zul	34	4000	without	1-CRF	79.482
zul	34	4000	without	2-CRF	79.626
zul	34	4000	without	3-CRF	79.852
zul	34	4000	without	4-CRF	80.016
zul	34	4000	without	Seq2seq	81.522
zul	35	4000	without	Morfessor	55.382
zul	35	4000	without	0-CRF	70.044
zul	35	4000	without	1-CRF	78.876
zul	35	4000	without	2-CRF	79.038
zul	35	4000	without	3-CRF	79.354
zul	35	4000	without	4-CRF	79.386
zul	35	4000	without	Seq2seq	80.976
zul	36	4000	without	Morfessor	55.818
zul	36	4000	without	0-CRF	69.306
zul	36	4000	without	1-CRF	79.636
zul	36	4000	without	3-CRF	79.658
zul	36	4000	without	2-CRF	79.79
zul	36	4000	without	4-CRF	79.968
zul	36	4000	without	Seq2seq	80.966
zul	37	4000	without	Morfessor	55.66
zul	37	4000	without	0-CRF	70.16
zul	37	4000	without	1-CRF	80.724
zul	37	4000	without	3-CRF	80.828
zul	37	4000	without	2-CRF	80.86
zul	37	4000	without	4-CRF	81.26
zul	37	4000	without	Seq2seq	82.138
zul	38	4000	without	Morfessor	55.304
zul	38	4000	without	0-CRF	70.746
zul	38	4000	without	1-CRF	79.63
zul	38	4000	without	2-CRF	79.806
zul	38	4000	without	3-CRF	80.086
zul	38	4000	without	4-CRF	80.18
zul	38	4000	without	Seq2seq	81.642
zul	39	4000	without	Morfessor	56.188
zul	39	4000	without	0-CRF	69.992
zul	39	4000	without	1-CRF	79.772
zul	39	4000	without	2-CRF	79.902
zul	39	4000	without	3-CRF	80.056
zul	39	4000	without	4-CRF	80.43
zul	39	4000	without	Seq2seq	81.92
zul	40	4000	without	Morfessor	56.086
zul	40	4000	without	0-CRF	69.958
zul	40	4000	without	1-CRF	79.736
zul	40	4000	without	2-CRF	79.774
zul	40	4000	without	3-CRF	80.116
zul	40	4000	without	4-CRF	80.31
zul	40	4000	without	Seq2seq	81.55
zul	41	4000	without	Morfessor	55.608000000000004
zul	41	4000	without	0-CRF	69.668
zul	41	4000	without	1-CRF	79.65
zul	41	4000	without	2-CRF	79.668
zul	41	4000	without	3-CRF	79.852
zul	41	4000	without	4-CRF	80.104
zul	41	4000	without	Seq2seq	81.694
zul	42	4000	without	Morfessor	55.403999999999996
zul	42	4000	without	0-CRF	69.622
zul	42	4000	without	3-CRF	79.016
zul	42	4000	without	1-CRF	79.11
zul	42	4000	without	2-CRF	79.28
zul	42	4000	without	4-CRF	79.356
zul	42	4000	without	Seq2seq	80.96000000000001
zul	43	4000	without	Morfessor	55.936
zul	43	4000	without	0-CRF	70.606
zul	43	4000	without	1-CRF	79.516
zul	43	4000	without	2-CRF	79.82600000000001
zul	43	4000	without	4-CRF	79.998
zul	43	4000	without	3-CRF	80.036
zul	43	4000	without	Seq2seq	81.25
zul	44	4000	without	Morfessor	56.318
zul	44	4000	without	0-CRF	70.11200000000001
zul	44	4000	without	2-CRF	79.806
zul	44	4000	without	1-CRF	79.838
zul	44	4000	without	3-CRF	80.242
zul	44	4000	without	4-CRF	80.322
zul	44	4000	without	Seq2seq	81.912
zul	45	4000	without	Morfessor	56.406
zul	45	4000	without	0-CRF	69.868
zul	45	4000	without	1-CRF	79.726
zul	45	4000	without	2-CRF	79.84
zul	45	4000	without	3-CRF	79.852
zul	45	4000	without	4-CRF	80.19
zul	45	4000	without	Seq2seq	81.448
zul	46	4000	without	Morfessor	55.88
zul	46	4000	without	0-CRF	69.426
zul	46	4000	without	2-CRF	79.034
zul	46	4000	without	3-CRF	79.05
zul	46	4000	without	1-CRF	79.064
zul	46	4000	without	4-CRF	79.456
zul	46	4000	without	Seq2seq	80.5
zul	47	4000	without	Morfessor	56.354
zul	47	4000	without	0-CRF	70.06400000000001
zul	47	4000	without	1-CRF	80.036
zul	47	4000	without	2-CRF	80.086
zul	47	4000	without	3-CRF	80.22200000000001
