Language	Split	Size	Replacement	Model	Score
ru	11	4000	with	2-CRF	76.03
ru	11	4000	with	3-CRF	76.104
ru	11	4000	with	1-CRF	76.172
ru	12	4000	with	Morfessor	37.62
ru	12	4000	with	0-CRF	62.384
ru	12	4000	with	Seq2seq	75.988
ru	12	4000	with	1-CRF	76.896
ru	12	4000	with	4-CRF	77.004
ru	12	4000	with	3-CRF	77.006
ru	12	4000	with	2-CRF	77.008
ru	13	4000	with	Morfessor	38.464
ru	13	4000	with	0-CRF	62.562
ru	13	4000	with	Seq2seq	76.946
ru	13	4000	with	4-CRF	77.54
ru	13	4000	with	3-CRF	77.554
ru	13	4000	with	1-CRF	77.558
ru	13	4000	with	2-CRF	77.658
ru	14	4000	with	Morfessor	38.507999999999996
ru	14	4000	with	0-CRF	62.718
ru	14	4000	with	Seq2seq	77.338
ru	14	4000	with	1-CRF	77.88
ru	14	4000	with	2-CRF	77.896
ru	14	4000	with	3-CRF	78.098
ru	14	4000	with	4-CRF	78.228
ru	15	4000	with	Morfessor	37.662
ru	15	4000	with	0-CRF	61.648
ru	15	4000	with	Seq2seq	76.97
ru	15	4000	with	1-CRF	77.46
ru	15	4000	with	4-CRF	77.622
ru	15	4000	with	3-CRF	77.652
ru	15	4000	with	2-CRF	77.712
ru	16	4000	with	Morfessor	38.464
ru	16	4000	with	0-CRF	61.326
ru	16	4000	with	Seq2seq	76.574
ru	16	4000	with	3-CRF	77.154
ru	16	4000	with	4-CRF	77.208
ru	16	4000	with	2-CRF	77.292
ru	16	4000	with	1-CRF	77.398
ru	17	4000	with	Morfessor	38.635999999999996
ru	17	4000	with	0-CRF	61.416000000000004
ru	17	4000	with	Seq2seq	76.06400000000001
ru	17	4000	with	3-CRF	76.672
ru	17	4000	with	2-CRF	76.838
ru	17	4000	with	4-CRF	76.902
ru	17	4000	with	1-CRF	76.972
ru	18	4000	with	Morfessor	37.92
ru	18	4000	with	0-CRF	60.934
ru	18	4000	with	Seq2seq	75.714
ru	18	4000	with	1-CRF	76.57000000000001
ru	18	4000	with	3-CRF	76.706
ru	18	4000	with	2-CRF	76.854
ru	18	4000	with	4-CRF	76.972
ru	19	4000	with	Morfessor	37.848
ru	19	4000	with	0-CRF	62.076
ru	19	4000	with	Seq2seq	76.526
ru	19	4000	with	2-CRF	77.122
ru	19	4000	with	1-CRF	77.132
ru	19	4000	with	4-CRF	77.144
ru	19	4000	with	3-CRF	77.214
ru	20	4000	with	Morfessor	38.054
ru	20	4000	with	0-CRF	61.98
ru	20	4000	with	Seq2seq	76.27199999999999
ru	20	4000	with	3-CRF	76.692
ru	20	4000	with	1-CRF	76.864
ru	20	4000	with	4-CRF	76.978
ru	20	4000	with	2-CRF	77.1
ru	21	4000	with	Morfessor	37.712
ru	21	4000	with	0-CRF	61.266
ru	21	4000	with	Seq2seq	76.366
ru	21	4000	with	4-CRF	76.764
ru	21	4000	with	3-CRF	76.818
ru	21	4000	with	1-CRF	76.904
ru	21	4000	with	2-CRF	77.148
ru	22	4000	with	Morfessor	38.692
ru	22	4000	with	0-CRF	62.29
ru	22	4000	with	Seq2seq	77.1
ru	22	4000	with	2-CRF	77.812
ru	22	4000	with	1-CRF	77.844
ru	22	4000	with	4-CRF	77.856
ru	22	4000	with	3-CRF	77.85600000000001
ru	23	4000	with	Morfessor	38.17
ru	23	4000	with	0-CRF	60.936
ru	23	4000	with	2-CRF	76.908
ru	23	4000	with	4-CRF	76.932
ru	23	4000	with	3-CRF	76.958
ru	23	4000	with	Seq2seq	76.964
ru	23	4000	with	1-CRF	77.05
ru	24	4000	with	Morfessor	38.47
ru	24	4000	with	0-CRF	61.79
ru	24	4000	with	Seq2seq	76.74
ru	24	4000	with	1-CRF	76.998
ru	24	4000	with	2-CRF	77.034
ru	24	4000	with	4-CRF	77.202
ru	24	4000	with	3-CRF	77.222
ru	25	4000	with	Morfessor	37.482
ru	25	4000	with	0-CRF	61.666
ru	25	4000	with	Seq2seq	76.548
ru	25	4000	with	1-CRF	76.866
ru	25	4000	with	2-CRF	77.03
ru	25	4000	with	3-CRF	77.052
ru	25	4000	with	4-CRF	77.092
ru	26	4000	with	Morfessor	38.82
ru	26	4000	with	0-CRF	62.050000000000004
ru	26	4000	with	Seq2seq	76.924
ru	26	4000	with	1-CRF	77.07000000000001
ru	26	4000	with	2-CRF	77.18599999999999
ru	26	4000	with	3-CRF	77.224
ru	26	4000	with	4-CRF	77.23
ru	27	4000	with	Morfessor	38.078
ru	27	4000	with	0-CRF	60.432
ru	27	4000	with	Seq2seq	76.79
ru	27	4000	with	3-CRF	77.076
ru	27	4000	with	4-CRF	77.202
ru	27	4000	with	2-CRF	77.25999999999999
ru	27	4000	with	1-CRF	77.358
ru	28	4000	with	Morfessor	37.998
ru	28	4000	with	0-CRF	60.564
ru	28	4000	with	2-CRF	75.92399999999999
ru	28	4000	with	3-CRF	75.984
ru	28	4000	with	1-CRF	76.09
ru	28	4000	with	Seq2seq	76.118
ru	28	4000	with	4-CRF	76.206
ru	29	4000	with	Morfessor	38.836
ru	29	4000	with	0-CRF	61.794
ru	29	4000	with	Seq2seq	76.816
ru	29	4000	with	1-CRF	77.246
ru	29	4000	with	4-CRF	77.286
ru	29	4000	with	2-CRF	77.338
ru	29	4000	with	3-CRF	77.342
ru	30	4000	with	Morfessor	38.004
ru	30	4000	with	0-CRF	61.050000000000004
ru	30	4000	with	Seq2seq	76.318
ru	30	4000	with	1-CRF	76.608
ru	30	4000	with	3-CRF	76.912
ru	30	4000	with	2-CRF	76.97
ru	30	4000	with	4-CRF	77.08
ru	31	4000	with	Morfessor	38.094
ru	31	4000	with	0-CRF	60.410000000000004
ru	31	4000	with	Seq2seq	76.358
ru	31	4000	with	4-CRF	76.7
ru	31	4000	with	3-CRF	76.874
ru	31	4000	with	2-CRF	76.902
ru	31	4000	with	1-CRF	77.012
ru	32	4000	with	Morfessor	38.332
ru	32	4000	with	0-CRF	61.5
ru	32	4000	with	Seq2seq	76.03399999999999
ru	32	4000	with	1-CRF	76.532
ru	32	4000	with	2-CRF	76.82000000000001
ru	32	4000	with	3-CRF	76.856
ru	32	4000	with	4-CRF	76.906
ru	33	4000	with	Morfessor	38.432
ru	33	4000	with	0-CRF	61.864000000000004
ru	33	4000	with	Seq2seq	76.51
ru	33	4000	with	1-CRF	77.07600000000001
ru	33	4000	with	3-CRF	77.1
ru	33	4000	with	4-CRF	77.114
ru	33	4000	with	2-CRF	77.136
ru	34	4000	with	Morfessor	37.958
ru	34	4000	with	0-CRF	61.018
ru	34	4000	with	Seq2seq	76.54
ru	34	4000	with	1-CRF	77.1
ru	34	4000	with	4-CRF	77.11800000000001
ru	34	4000	with	2-CRF	77.138
ru	34	4000	with	3-CRF	77.16
ru	35	4000	with	Morfessor	37.846
ru	35	4000	with	0-CRF	61.298
ru	35	4000	with	Seq2seq	76.67
ru	35	4000	with	1-CRF	76.69
ru	35	4000	with	2-CRF	76.722
ru	35	4000	with	3-CRF	76.732
ru	35	4000	with	4-CRF	76.92999999999999
ru	36	4000	with	Morfessor	38.77
ru	36	4000	with	0-CRF	61.576
ru	36	4000	with	Seq2seq	76.426
ru	36	4000	with	3-CRF	76.88
ru	36	4000	with	2-CRF	77.0
ru	36	4000	with	4-CRF	77.024
ru	36	4000	with	1-CRF	77.17999999999999
ru	37	4000	with	Morfessor	37.882
ru	37	4000	with	0-CRF	61.606
ru	37	4000	with	Seq2seq	76.19
ru	37	4000	with	3-CRF	76.652
ru	37	4000	with	1-CRF	76.682
ru	37	4000	with	4-CRF	76.71000000000001
ru	37	4000	with	2-CRF	76.752
ru	38	4000	with	Morfessor	37.826
ru	38	4000	with	0-CRF	62.258
ru	38	4000	with	Seq2seq	76.382
ru	38	4000	with	4-CRF	77.112
ru	38	4000	with	3-CRF	77.124
ru	38	4000	with	2-CRF	77.146
ru	38	4000	with	1-CRF	77.172
ru	39	4000	with	Morfessor	37.68
ru	39	4000	with	0-CRF	62.506
ru	39	4000	with	Seq2seq	77.07600000000001
ru	39	4000	with	1-CRF	77.566
ru	39	4000	with	2-CRF	77.726
ru	39	4000	with	3-CRF	77.748
ru	39	4000	with	4-CRF	77.782
ru	40	4000	with	Morfessor	38.452
ru	40	4000	with	0-CRF	61.726
ru	40	4000	with	1-CRF	76.588
ru	40	4000	with	3-CRF	76.594
ru	40	4000	with	Seq2seq	76.594
ru	40	4000	with	2-CRF	76.65
ru	40	4000	with	4-CRF	76.782
ru	41	4000	with	Morfessor	38.26
ru	41	4000	with	0-CRF	62.058
ru	41	4000	with	Seq2seq	76.038
ru	41	4000	with	1-CRF	77.23599999999999
ru	41	4000	with	3-CRF	77.276
ru	41	4000	with	2-CRF	77.352
ru	41	4000	with	4-CRF	77.506
ru	42	4000	with	Morfessor	37.59
ru	42	4000	with	0-CRF	61.55
ru	42	4000	with	Seq2seq	76.302
ru	42	4000	with	1-CRF	77.438
ru	42	4000	with	4-CRF	77.514
ru	42	4000	with	3-CRF	77.544
ru	42	4000	with	2-CRF	77.68
ru	43	4000	with	Morfessor	38.67
ru	43	4000	with	0-CRF	61.647999999999996
ru	43	4000	with	Seq2seq	76.438
ru	43	4000	with	1-CRF	76.46799999999999
ru	43	4000	with	3-CRF	76.55799999999999
ru	43	4000	with	4-CRF	76.574
ru	43	4000	with	2-CRF	76.60000000000001
ru	44	4000	with	Morfessor	36.71
ru	44	4000	with	0-CRF	61.724
ru	44	4000	with	Seq2seq	76.326
ru	44	4000	with	1-CRF	76.802
ru	44	4000	with	2-CRF	77.03999999999999
ru	44	4000	with	4-CRF	77.196
ru	44	4000	with	3-CRF	77.264
ru	45	4000	with	Morfessor	38.126
ru	45	4000	with	0-CRF	61.967999999999996
ru	45	4000	with	Seq2seq	75.688
ru	45	4000	with	1-CRF	76.654
ru	45	4000	with	3-CRF	76.672
ru	45	4000	with	2-CRF	76.766
ru	45	4000	with	4-CRF	76.998
ru	46	4000	with	Morfessor	38.434
ru	46	4000	with	0-CRF	61.784
ru	46	4000	with	Seq2seq	76.102
ru	46	4000	with	3-CRF	77.116
ru	46	4000	with	2-CRF	77.124
ru	46	4000	with	1-CRF	77.146
ru	46	4000	with	4-CRF	77.276
ru	47	4000	with	Morfessor	38.128
ru	47	4000	with	0-CRF	61.396
ru	47	4000	with	1-CRF	76.41199999999999
ru	47	4000	with	3-CRF	76.644
ru	47	4000	with	2-CRF	76.666
ru	47	4000	with	4-CRF	76.69
ru	47	4000	with	Seq2seq	76.79
ru	48	4000	with	Morfessor	36.882
ru	48	4000	with	0-CRF	60.87
ru	48	4000	with	Seq2seq	76.204
ru	48	4000	with	2-CRF	76.49
ru	48	4000	with	1-CRF	76.508
ru	48	4000	with	3-CRF	76.578
ru	48	4000	with	4-CRF	76.586
ru	49	4000	with	Morfessor	37.818
ru	49	4000	with	0-CRF	61.212
ru	49	4000	with	Seq2seq	76.208
ru	49	4000	with	1-CRF	76.638
ru	49	4000	with	3-CRF	76.78
ru	49	4000	with	2-CRF	76.822
ru	49	4000	with	4-CRF	76.878
ru	50	4000	with	Morfessor	37.702
ru	50	4000	with	0-CRF	61.238
ru	50	4000	with	Seq2seq	76.104
ru	50	4000	with	2-CRF	76.506
ru	50	4000	with	1-CRF	76.562
ru	50	4000	with	3-CRF	76.658
ru	50	4000	with	4-CRF	76.714
ru	1	4000	without	Morfessor	37.732
ru	1	4000	without	0-CRF	61.442
ru	1	4000	without	Seq2seq	75.952
ru	1	4000	without	1-CRF	76.336
ru	1	4000	without	2-CRF	76.354
ru	1	4000	without	3-CRF	76.464
ru	1	4000	without	4-CRF	76.52
ru	2	4000	without	Morfessor	37.876
ru	2	4000	without	0-CRF	62.094
ru	2	4000	without	Seq2seq	76.416
ru	2	4000	without	2-CRF	77.056
ru	2	4000	without	1-CRF	77.092
ru	2	4000	without	4-CRF	77.09400000000001
ru	2	4000	without	3-CRF	77.1
ru	3	4000	without	Morfessor	36.961999999999996
ru	3	4000	without	0-CRF	62.07
ru	3	4000	without	Seq2seq	76.684
ru	3	4000	without	1-CRF	77.006
ru	3	4000	without	2-CRF	77.146
ru	3	4000	without	4-CRF	77.256
ru	3	4000	without	3-CRF	77.33
ru	4	4000	without	Morfessor	37.996
ru	4	4000	without	0-CRF	61.572
ru	4	4000	without	Seq2seq	75.584
ru	4	4000	without	3-CRF	76.42999999999999
ru	4	4000	without	2-CRF	76.444
ru	4	4000	without	1-CRF	76.454
ru	4	4000	without	4-CRF	76.528
ru	5	4000	without	Morfessor	37.516
ru	5	4000	without	0-CRF	60.824
ru	5	4000	without	Seq2seq	75.626
ru	5	4000	without	3-CRF	76.55
ru	5	4000	without	1-CRF	76.57
ru	5	4000	without	4-CRF	76.638
ru	5	4000	without	2-CRF	76.67
ru	6	4000	without	Morfessor	38.276
ru	6	4000	without	0-CRF	61.522
ru	6	4000	without	Seq2seq	75.374
ru	6	4000	without	2-CRF	76.536
ru	6	4000	without	3-CRF	76.546
ru	6	4000	without	1-CRF	76.554
ru	6	4000	without	4-CRF	76.748
ru	7	4000	without	Morfessor	37.716
ru	7	4000	without	0-CRF	61.664
ru	7	4000	without	Seq2seq	76.45400000000001
ru	7	4000	without	1-CRF	77.082
ru	7	4000	without	2-CRF	77.328
ru	7	4000	without	4-CRF	77.354
ru	7	4000	without	3-CRF	77.414
ru	8	4000	without	Morfessor	38.324
ru	8	4000	without	0-CRF	61.089999999999996
ru	8	4000	without	Seq2seq	76.982
ru	8	4000	without	4-CRF	77.372
ru	8	4000	without	3-CRF	77.43599999999999
ru	8	4000	without	1-CRF	77.57600000000001
ru	8	4000	without	2-CRF	77.618
ru	9	4000	without	Morfessor	38.826
ru	9	4000	without	0-CRF	61.49
ru	9	4000	without	Seq2seq	76.904
ru	9	4000	without	1-CRF	77.08800000000001
ru	9	4000	without	3-CRF	77.302
ru	9	4000	without	2-CRF	77.346
ru	9	4000	without	4-CRF	77.352
ru	10	4000	without	Morfessor	38.402
ru	10	4000	without	0-CRF	61.242
ru	10	4000	without	Seq2seq	75.962
ru	10	4000	without	4-CRF	77.462
ru	10	4000	without	3-CRF	77.604
ru	10	4000	without	1-CRF	77.65599999999999
ru	10	4000	without	2-CRF	77.66
ru	11	4000	without	Morfessor	38.552
ru	11	4000	without	0-CRF	61.198
ru	11	4000	without	Seq2seq	76.1
ru	11	4000	without	1-CRF	76.396
ru	11	4000	without	2-CRF	76.55
ru	11	4000	without	4-CRF	76.64
ru	11	4000	without	3-CRF	76.66
ru	12	4000	without	Morfessor	38.4
ru	12	4000	without	0-CRF	61.518
ru	12	4000	without	Seq2seq	76.694
ru	12	4000	without	1-CRF	76.874
ru	12	4000	without	3-CRF	77.062
ru	12	4000	without	2-CRF	77.146
ru	12	4000	without	4-CRF	77.162
ru	13	4000	without	Morfessor	38.172
ru	13	4000	without	0-CRF	60.808
ru	13	4000	without	Seq2seq	75.964
ru	13	4000	without	1-CRF	76.608
ru	13	4000	without	4-CRF	76.688
ru	13	4000	without	2-CRF	76.786
ru	13	4000	without	3-CRF	76.9
ru	14	4000	without	Morfessor	37.910000000000004
ru	14	4000	without	0-CRF	62.147999999999996
ru	14	4000	without	Seq2seq	77.332
ru	14	4000	without	1-CRF	77.434
ru	14	4000	without	2-CRF	77.502
ru	14	4000	without	3-CRF	77.592
ru	14	4000	without	4-CRF	77.828
ru	15	4000	without	Morfessor	39.096000000000004
ru	15	4000	without	0-CRF	60.91
ru	15	4000	without	Seq2seq	76.304
ru	15	4000	without	2-CRF	77.212
ru	15	4000	without	4-CRF	77.254
ru	15	4000	without	1-CRF	77.278
ru	15	4000	without	3-CRF	77.29599999999999
ru	16	4000	without	Morfessor	37.812
ru	16	4000	without	0-CRF	61.082
ru	16	4000	without	Seq2seq	76.198
ru	16	4000	without	1-CRF	77.082
ru	16	4000	without	2-CRF	77.284
ru	16	4000	without	4-CRF	77.402
ru	16	4000	without	3-CRF	77.478
ru	17	4000	without	Morfessor	37.652
ru	17	4000	without	0-CRF	61.656
ru	17	4000	without	Seq2seq	76.636
ru	17	4000	without	1-CRF	76.766
ru	17	4000	without	3-CRF	76.894
ru	17	4000	without	4-CRF	77.018
ru	17	4000	without	2-CRF	77.116
ru	18	4000	without	Morfessor	38.322
ru	18	4000	without	0-CRF	61.792
ru	18	4000	without	Seq2seq	76.376
ru	18	4000	without	4-CRF	76.806
ru	18	4000	without	3-CRF	76.854
ru	18	4000	without	2-CRF	76.916
ru	18	4000	without	1-CRF	76.968
ru	19	4000	without	Morfessor	37.926
ru	19	4000	without	0-CRF	60.833999999999996
ru	19	4000	without	Seq2seq	75.916
ru	19	4000	without	3-CRF	76.706
ru	19	4000	without	4-CRF	76.734
ru	19	4000	without	1-CRF	76.738
ru	19	4000	without	2-CRF	76.778
ru	20	4000	without	Morfessor	37.51
ru	20	4000	without	0-CRF	60.658
ru	20	4000	without	Seq2seq	75.644
ru	20	4000	without	1-CRF	76.062
ru	20	4000	without	2-CRF	76.08800000000001
ru	20	4000	without	3-CRF	76.152
ru	20	4000	without	4-CRF	76.196
ru	21	4000	without	Morfessor	37.668
ru	21	4000	without	0-CRF	61.532
ru	21	4000	without	Seq2seq	76.05799999999999
ru	21	4000	without	1-CRF	76.478
ru	21	4000	without	2-CRF	76.552
ru	21	4000	without	3-CRF	76.624
ru	21	4000	without	4-CRF	76.774
ru	22	4000	without	Morfessor	36.711999999999996
ru	22	4000	without	0-CRF	61.558
ru	22	4000	without	Seq2seq	75.386
ru	22	4000	without	2-CRF	76.19200000000001
ru	22	4000	without	1-CRF	76.328
ru	22	4000	without	3-CRF	76.354
ru	22	4000	without	4-CRF	76.41
ru	23	4000	without	Morfessor	37.922
ru	23	4000	without	0-CRF	61.442
ru	23	4000	without	Seq2seq	75.99
ru	23	4000	without	1-CRF	76.512
ru	23	4000	without	2-CRF	76.77
ru	23	4000	without	3-CRF	76.782
ru	23	4000	without	4-CRF	76.836
ru	24	4000	without	Morfessor	37.074
ru	24	4000	without	0-CRF	61.532
ru	24	4000	without	Seq2seq	76.342
ru	24	4000	without	1-CRF	76.614
ru	24	4000	without	4-CRF	76.668
ru	24	4000	without	3-CRF	76.786
ru	24	4000	without	2-CRF	76.856
ru	25	4000	without	Morfessor	38.324
ru	25	4000	without	0-CRF	61.635999999999996
ru	25	4000	without	Seq2seq	75.718
ru	25	4000	without	1-CRF	76.412
ru	25	4000	without	2-CRF	76.55
ru	25	4000	without	3-CRF	76.866
ru	25	4000	without	4-CRF	76.892
ru	26	4000	without	Morfessor	38.724
ru	26	4000	without	0-CRF	62.46
ru	26	4000	without	Seq2seq	76.792
ru	26	4000	without	2-CRF	77.43599999999999
ru	26	4000	without	1-CRF	77.462
ru	26	4000	without	3-CRF	77.514
ru	26	4000	without	4-CRF	77.55
ru	27	4000	without	Morfessor	37.986
ru	27	4000	without	0-CRF	60.896
ru	27	4000	without	Seq2seq	75.884
ru	27	4000	without	1-CRF	76.53
ru	27	4000	without	2-CRF	76.584
ru	27	4000	without	4-CRF	76.812
ru	27	4000	without	3-CRF	76.86
ru	28	4000	without	Morfessor	38.016
ru	28	4000	without	0-CRF	61.372
ru	28	4000	without	Seq2seq	75.64
ru	28	4000	without	2-CRF	76.416
ru	28	4000	without	4-CRF	76.484
ru	28	4000	without	1-CRF	76.52199999999999
ru	28	4000	without	3-CRF	76.53
ru	29	4000	without	Morfessor	37.856
ru	29	4000	without	0-CRF	61.474
ru	29	4000	without	Seq2seq	76.456
ru	29	4000	without	1-CRF	76.618
ru	29	4000	without	3-CRF	76.702
ru	29	4000	without	2-CRF	76.704
ru	29	4000	without	4-CRF	76.906
ru	30	4000	without	Morfessor	39.362
ru	30	4000	without	0-CRF	61.494
ru	30	4000	without	Seq2seq	76.594
ru	30	4000	without	2-CRF	77.324
ru	30	4000	without	4-CRF	77.382
ru	30	4000	without	3-CRF	77.392
ru	30	4000	without	1-CRF	77.474
ru	31	4000	without	Morfessor	38.302
ru	31	4000	without	0-CRF	60.972
ru	31	4000	without	1-CRF	76.326
ru	31	4000	without	Seq2seq	76.388
ru	31	4000	without	2-CRF	76.46000000000001
ru	31	4000	without	3-CRF	76.664
ru	31	4000	without	4-CRF	76.806
ru	32	4000	without	Morfessor	38.656
ru	32	4000	without	0-CRF	61.562
ru	32	4000	without	Seq2seq	76.88799999999999
ru	32	4000	without	2-CRF	76.93
ru	32	4000	without	3-CRF	76.974
ru	32	4000	without	1-CRF	77.06
ru	32	4000	without	4-CRF	77.082
ru	33	4000	without	Morfessor	37.364
ru	33	4000	without	0-CRF	61.188
ru	33	4000	without	Seq2seq	75.554
ru	33	4000	without	1-CRF	76.03
ru	33	4000	without	3-CRF	76.104
ru	33	4000	without	2-CRF	76.126
ru	33	4000	without	4-CRF	76.196
ru	34	4000	without	Morfessor	38.848
ru	34	4000	without	0-CRF	62.49
ru	34	4000	without	Seq2seq	76.484
ru	34	4000	without	1-CRF	77.266
ru	34	4000	without	3-CRF	77.404
ru	34	4000	without	2-CRF	77.492
ru	34	4000	without	4-CRF	77.58
ru	35	4000	without	Morfessor	37.056
ru	35	4000	without	0-CRF	61.894
ru	35	4000	without	Seq2seq	76.31
ru	35	4000	without	1-CRF	76.67399999999999
ru	35	4000	without	3-CRF	76.732
ru	35	4000	without	2-CRF	76.738
ru	35	4000	without	4-CRF	76.864
ru	36	4000	without	Morfessor	37.904
ru	36	4000	without	0-CRF	61.912
ru	36	4000	without	Seq2seq	75.59400000000001
ru	36	4000	without	1-CRF	76.332
ru	36	4000	without	3-CRF	76.344
ru	36	4000	without	2-CRF	76.352
ru	36	4000	without	4-CRF	76.396
ru	37	4000	without	Morfessor	38.214
ru	37	4000	without	0-CRF	62.275999999999996
ru	37	4000	without	Seq2seq	76.318
ru	37	4000	without	1-CRF	76.958
ru	37	4000	without	4-CRF	77.012
ru	37	4000	without	2-CRF	77.014
ru	37	4000	without	3-CRF	77.07
ru	38	4000	without	Morfessor	37.272
ru	38	4000	without	0-CRF	61.394
ru	38	4000	without	Seq2seq	76.144
ru	38	4000	without	1-CRF	76.332
ru	38	4000	without	2-CRF	76.452
ru	38	4000	without	3-CRF	76.538
ru	38	4000	without	4-CRF	76.538
ru	39	4000	without	Morfessor	37.978
ru	39	4000	without	0-CRF	61.102
ru	39	4000	without	Seq2seq	75.918
ru	39	4000	without	4-CRF	76.666
ru	39	4000	without	3-CRF	76.782
ru	39	4000	without	2-CRF	76.8
ru	39	4000	without	1-CRF	76.81400000000001
ru	40	4000	without	Morfessor	38.172
ru	40	4000	without	0-CRF	61.644
ru	40	4000	without	Seq2seq	75.94800000000001
ru	40	4000	without	4-CRF	76.652
ru	40	4000	without	3-CRF	76.728
ru	40	4000	without	1-CRF	76.782
ru	40	4000	without	2-CRF	76.804
ru	41	4000	without	Morfessor	38.09
ru	41	4000	without	0-CRF	59.885999999999996
ru	41	4000	without	Seq2seq	74.954
ru	41	4000	without	3-CRF	75.326
ru	41	4000	without	2-CRF	75.582
ru	41	4000	without	4-CRF	75.60799999999999
ru	41	4000	without	1-CRF	75.71
ru	42	4000	without	Morfessor	38.302
ru	42	4000	without	0-CRF	61.534
ru	42	4000	without	2-CRF	76.598
ru	42	4000	without	1-CRF	76.646
ru	42	4000	without	Seq2seq	76.692
ru	42	4000	without	3-CRF	76.718
ru	42	4000	without	4-CRF	77.192
ru	43	4000	without	Morfessor	38.262
ru	43	4000	without	0-CRF	62.422000000000004
ru	43	4000	without	Seq2seq	76.048
ru	43	4000	without	1-CRF	76.382
ru	43	4000	without	2-CRF	76.622
ru	43	4000	without	3-CRF	76.666
ru	43	4000	without	4-CRF	76.864
ru	44	4000	without	Morfessor	37.874
ru	44	4000	without	0-CRF	60.114000000000004
ru	44	4000	without	Seq2seq	76.234
ru	44	4000	without	1-CRF	76.248
ru	44	4000	without	4-CRF	76.38799999999999
ru	44	4000	without	3-CRF	76.402
ru	44	4000	without	2-CRF	76.458
ru	45	4000	without	Morfessor	38.614
ru	45	4000	without	0-CRF	61.462
ru	45	4000	without	Seq2seq	76.172
ru	45	4000	without	2-CRF	77.326
ru	45	4000	without	1-CRF	77.354
ru	45	4000	without	3-CRF	77.404
ru	45	4000	without	4-CRF	77.484
ru	46	4000	without	Morfessor	38.328
ru	46	4000	without	0-CRF	60.59
ru	46	4000	without	Seq2seq	75.318
ru	46	4000	without	4-CRF	76.508
ru	46	4000	without	3-CRF	76.646
ru	46	4000	without	2-CRF	76.798
ru	46	4000	without	1-CRF	77.062
ru	47	4000	without	Morfessor	38.752
ru	47	4000	without	0-CRF	61.862
ru	47	4000	without	Seq2seq	75.446
ru	47	4000	without	2-CRF	76.364
ru	47	4000	without	1-CRF	76.64999999999999
ru	47	4000	without	3-CRF	76.69
